Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_Bar,Product_Count,Maintenance_Flag
15-04-2025 15:00,M03,63.17,2.63,8.14,126,0
15-04-2025 16:00,M01,71.1,4.54,8.9,85,0
15-04-2025 17:00,M01,63.51,3.99,9.08,145,0
15-04-2025 18:00,M04,80.55,4.68,8.83,88,0
15-04-2025 19:00,M01,80.73,4.73,5.47,90,0
15-04-2025 20:00,M04,61.16,4.05,9.43,97,0
15-04-2025 21:00,M04,85.67,3.52,9.83,104,0
15-04-2025 22:00,M04,94.98,4.62,7.42,137,0
15-04-2025 23:00,M01,75.37,3.95,8.28,109,0
16-04-2025 00:00,M04,69.87,3.3,6.93,80,0
16-04-2025 01:00,M01,97.59,3.26,5.66,142,0
16-04-2025 02:00,M04,64.45,2.82,7.11,108,0
16-04-2025 03:00,M05,75.16,3.59,7.35,145,0
16-04-2025 04:00,M04,76.44,4.88,7.57,132,0
16-04-2025 05:00,M02,85.76,4.14,6.85,98,0
16-04-2025 06:00,M04,77.88,3.58,7.12,145,0
16-04-2025 07:00,M03,71.01,4.64,7.99,131,0
16-04-2025 08:00,M04,67.39,3.33,7.08,110,0
16-04-2025 09:00,M02,72.27,4.08,8.65,139,0
16-04-2025 10:00,M02,66.94,3.86,8.82,147,0
16-04-2025 11:00,M01,75.38,4.62,10.86,109,0
16-04-2025 12:00,M05,70.49,2.74,9.35,92,0
16-04-2025 13:00,M04,63.05,3.32,8.29,94,0
16-04-2025 14:00,M01,85.04,2.69,7.26,99,0
16-04-2025 15:00,M05,71.02,3.79,8.35,113,0
16-04-2025 16:00,M04,64.85,4.97,8.39,99,0
16-04-2025 17:00,M03,73.65,3.6,7.38,129,0
16-04-2025 18:00,M04,75.55,3.59,8.94,106,0
16-04-2025 19:00,M02,61.03,4.7,6.32,109,1
16-04-2025 20:00,M02,77.65,4.85,7.71,135,0
16-04-2025 21:00,M03,66.62,3.93,8.67,144,0
16-04-2025 22:00,M01,88.69,4.55,7.65,134,1
16-04-2025 23:00,M05,79.19,3.14,7.75,103,0
17-04-2025 00:00,M04,71.8,5.1,7.83,104,0
17-04-2025 01:00,M02,69.04,5.72,7,132,0
17-04-2025 02:00,M01,74.16,4.42,9.41,90,0
17-04-2025 03:00,M03,79.9,2.33,6.78,139,0
17-04-2025 04:00,M02,74.8,3.55,8.38,126,0
17-04-2025 05:00,M03,73.26,4.49,8.5,104,0
17-04-2025 06:00,M04,75.47,3.66,6.86,104,0
17-04-2025 07:00,M05,70.17,5.02,8.09,96,0
17-04-2025 08:00,M02,72.25,4.47,6.91,91,0
17-04-2025 09:00,M02,58.31,3.43,9.67,131,0
17-04-2025 10:00,M04,82.79,4.03,6.63,90,0
17-04-2025 11:00,M01,77.39,3.28,7.22,89,0
17-04-2025 12:00,M05,68.81,3.85,6.53,139,0
17-04-2025 13:00,M02,90.19,3.56,6.37,133,0
17-04-2025 14:00,M05,75.7,4.94,9.91,142,1
17-04-2025 15:00,M02,66.71,5.69,8.65,99,0
17-04-2025 16:00,M05,81.85,2.86,8.17,84,0
17-04-2025 17:00,M03,78.18,2.46,7.21,120,0
17-04-2025 18:00,M02,78.16,3.8,9.09,142,0
17-04-2025 19:00,M05,71.59,2.79,7.01,135,0
17-04-2025 20:00,M01,78.6,4.04,8.95,111,0
17-04-2025 21:00,M03,72.91,4.6,6.95,106,0
17-04-2025 22:00,M03,79.45,5.2,7.23,147,0
17-04-2025 23:00,M01,59.76,4.16,8.91,127,0
18-04-2025 00:00,M05,71.53,3.85,9.04,86,0
18-04-2025 01:00,M04,88.78,2.42,8.72,125,0
18-04-2025 02:00,M01,68.86,4.02,6.74,97,0
18-04-2025 03:00,M05,70.17,4.06,7.46,117,0
18-04-2025 04:00,M01,71.42,4.51,8.19,144,0
18-04-2025 05:00,M01,65.28,3.43,6.98,96,0
18-04-2025 06:00,M02,57.33,3.65,9.65,117,1
18-04-2025 07:00,M05,73.16,2.82,5.12,142,0
18-04-2025 08:00,M04,76.09,2.17,7.07,121,0
18-04-2025 09:00,M02,74.58,3.11,7.39,87,0
18-04-2025 10:00,M01,73.84,2.74,4.59,109,0
18-04-2025 11:00,M01,75.34,4.27,6.32,143,0
18-04-2025 12:00,M01,83.18,3.59,8.75,88,0
18-04-2025 13:00,M05,73.48,3.57,8.04,136,0
18-04-2025 14:00,M05,70.41,3.21,9.89,138,0
18-04-2025 15:00,M02,72.75,1.41,9.85,146,0
18-04-2025 16:00,M04,79.63,5.21,8.52,84,0
18-04-2025 17:00,M02,86.3,3.2,8.38,83,0
18-04-2025 18:00,M03,69.97,3.67,8.08,87,0
18-04-2025 19:00,M01,75.79,2.84,4.81,121,0
18-04-2025 20:00,M01,77.71,4.78,6.33,114,0
18-04-2025 21:00,M01,67.06,4.11,8.12,92,0
18-04-2025 22:00,M02,75.16,3.34,8.74,84,0
18-04-2025 23:00,M02,63.27,3.69,8.35,119,0
19-04-2025 00:00,M01,60.85,5.34,6.93,98,0
19-04-2025 01:00,M02,77.93,3.94,9.12,83,0
19-04-2025 02:00,M05,71.93,3.85,9.78,138,1
19-04-2025 03:00,M05,76.62,3.25,9.13,97,0
19-04-2025 04:00,M02,74.86,2.48,9.19,103,0
19-04-2025 05:00,M01,67.19,3.87,7.33,110,0
19-04-2025 06:00,M02,74.64,4.26,9.29,137,0
19-04-2025 07:00,M02,65.14,4.88,8.17,107,0
19-04-2025 08:00,M02,86.13,2.2,8.61,88,0
19-04-2025 09:00,M03,64.15,3.1,8.44,124,0
19-04-2025 10:00,M05,73.43,3.54,7.85,128,0
19-04-2025 11:00,M04,66.66,4,6.97,81,0
19-04-2025 12:00,M04,79.56,3.88,7.9,85,0
19-04-2025 13:00,M03,72.35,3.9,9.18,108,0
19-04-2025 14:00,M02,70.85,4.33,7.47,105,1
19-04-2025 15:00,M03,81.83,3.28,9.07,107,0
19-04-2025 16:00,M03,75.24,4.75,8.88,86,0
19-04-2025 17:00,M01,79.13,4.35,7.64,113,0
19-04-2025 18:00,M05,67.15,3.74,9.67,135,0
19-04-2025 19:00,M04,63.76,5.28,7.57,89,0
19-04-2025 20:00,M02,75.86,5.25,9.81,136,0
19-04-2025 21:00,M04,72.45,4.75,8.52,126,0
19-04-2025 22:00,M04,80.01,1.59,7.98,106,0
19-04-2025 23:00,M05,74.36,5.26,6.93,118,0
20-04-2025 00:00,M04,76.64,4.64,7.89,101,0
20-04-2025 01:00,M04,62.01,5.61,7.76,98,0
20-04-2025 02:00,M03,90.11,4.99,6.49,88,0
20-04-2025 03:00,M05,73.69,5.26,7.74,98,0
20-04-2025 04:00,M01,80.58,4.7,7.04,81,0
20-04-2025 05:00,M02,68.31,5.08,8.7,140,0
20-04-2025 06:00,M04,77.46,5.6,9.57,138,0
20-04-2025 07:00,M02,64.58,4.17,6.53,149,0
20-04-2025 08:00,M01,78.62,2.74,10.05,149,0
20-04-2025 09:00,M02,72.15,3.75,7.85,112,0
20-04-2025 10:00,M01,75.23,4.31,6.83,144,1
20-04-2025 11:00,M03,80.58,4.06,8.91,104,0
20-04-2025 12:00,M04,65.14,3,7.46,149,0
20-04-2025 13:00,M01,69.52,2.7,7.9,107,0
20-04-2025 14:00,M02,78.66,3.41,7.51,97,0
20-04-2025 15:00,M04,91.79,4.65,7.02,142,0
20-04-2025 16:00,M03,73.9,5.26,8.87,128,0
20-04-2025 17:00,M04,79.73,4.73,7.66,145,0
20-04-2025 18:00,M01,74.14,4.85,6.28,119,0
20-04-2025 19:00,M03,90.54,3.94,8.66,145,0
20-04-2025 20:00,M02,61.02,2.61,6.55,83,0
20-04-2025 21:00,M03,75.76,3.64,6.62,113,0
20-04-2025 22:00,M03,62,3.79,9.43,84,0
20-04-2025 23:00,M05,54.95,3.6,6.56,101,0
21-04-2025 00:00,M03,77.38,4.04,5.22,99,0
21-04-2025 01:00,M03,76.12,4.35,8.75,126,0
21-04-2025 02:00,M04,72.72,4.68,7.64,113,0
21-04-2025 03:00,M02,74.15,3.78,7.74,123,0
21-04-2025 04:00,M04,99.79,2.48,7.62,85,0
21-04-2025 05:00,M04,72.93,3.61,8.28,135,0
21-04-2025 06:00,M01,79.08,4.03,7.1,108,0
21-04-2025 07:00,M04,69.81,4.98,9.77,132,0
21-04-2025 08:00,M05,77.36,3.55,6.23,80,0
21-04-2025 09:00,M05,73.09,4.41,8.53,138,0
21-04-2025 10:00,M01,71.72,4.23,8.77,127,0
21-04-2025 11:00,M02,89.55,4.04,7.09,86,0
21-04-2025 12:00,M02,84.42,4.74,6.77,111,0
21-04-2025 13:00,M04,76.09,3.47,9.22,140,0
21-04-2025 14:00,M04,56.57,3.54,6.81,136,1
21-04-2025 15:00,M04,72.11,3.99,7.27,130,0
21-04-2025 16:00,M02,96.62,3.49,9.06,98,0
21-04-2025 17:00,M03,73.15,4.41,8.04,106,0
21-04-2025 18:00,M05,83.83,3.43,5.84,142,0
21-04-2025 19:00,M03,86.54,4.18,10.1,139,0
21-04-2025 20:00,M03,76.75,3.92,7.36,140,0
21-04-2025 21:00,M02,68.27,4.17,7.52,140,0
21-04-2025 22:00,M03,55.52,3.63,8.31,124,0
21-04-2025 23:00,M01,80.47,3.73,8.75,100,0
22-04-2025 00:00,M04,68.48,4.08,10.35,123,0
22-04-2025 01:00,M01,76.41,4.16,6.01,80,0
22-04-2025 02:00,M05,65,4,8.99,123,0
22-04-2025 03:00,M04,72.88,5.36,8.89,141,0
22-04-2025 04:00,M03,75.27,3.21,7.84,140,0
22-04-2025 05:00,M05,77.15,3.95,8.94,129,0
22-04-2025 06:00,M04,66.08,2.74,9.12,120,0
22-04-2025 07:00,M03,84.58,4.3,6.34,112,0
22-04-2025 08:00,M01,70.22,3.11,10.1,91,0
22-04-2025 09:00,M04,61.6,3.78,6.13,81,0
22-04-2025 10:00,M03,74.13,3.7,6.64,100,0
22-04-2025 11:00,M01,75.28,4.22,7.69,93,0
22-04-2025 12:00,M05,76.28,3.56,10.31,113,0
22-04-2025 13:00,M05,85.9,3.52,7.63,143,0
22-04-2025 14:00,M05,73.11,5.15,7.96,102,0
22-04-2025 15:00,M05,74.04,4.23,9.72,129,0
22-04-2025 16:00,M02,66.17,3.55,7.64,93,0
22-04-2025 17:00,M04,81.56,3.8,6.59,125,0
22-04-2025 18:00,M04,76.47,5.32,7.5,84,1
22-04-2025 19:00,M02,71.64,3.81,9.64,145,0
22-04-2025 20:00,M03,59.76,3.45,8.09,101,0
22-04-2025 21:00,M03,86.56,3.45,10.32,149,0
22-04-2025 22:00,M05,65.18,3.56,8.89,81,0
22-04-2025 23:00,M01,70.27,3.52,7.23,108,0
23-04-2025 00:00,M03,77.87,2.98,8.06,140,0
23-04-2025 01:00,M01,65.43,3.1,6.98,95,0
23-04-2025 02:00,M04,63.05,3.34,7.2,143,0
23-04-2025 03:00,M01,58.01,4.47,13.37,93,0
23-04-2025 04:00,M04,80.77,3.7,9.22,122,0
23-04-2025 05:00,M02,70.64,3.83,9.03,122,0
23-04-2025 06:00,M02,98.42,5.02,7.25,149,0
23-04-2025 07:00,M05,67.05,5.04,9.88,134,0
23-04-2025 08:00,M03,67.63,3.77,9.32,110,0
23-04-2025 09:00,M05,70.48,3.5,10.26,119,0
23-04-2025 10:00,M04,76.95,3.31,10.2,106,0
23-04-2025 11:00,M05,71.24,4.55,6.23,131,0
23-04-2025 12:00,M01,79.9,3.84,6.67,86,0
23-04-2025 13:00,M04,67.17,3.69,6.8,125,0
23-04-2025 14:00,M02,63.95,3.35,6.87,112,0
23-04-2025 15:00,M03,60.61,3.38,8.39,87,0
23-04-2025 16:00,M04,57.21,4.26,7.32,84,0
23-04-2025 17:00,M04,70.86,2.95,10.49,140,0
23-04-2025 18:00,M01,72.59,4.8,10.29,139,0
23-04-2025 19:00,M03,69.95,3.57,7.99,103,0
23-04-2025 20:00,M02,84.95,3.88,10.35,86,0
23-04-2025 21:00,M04,84.82,2.93,9.79,140,0
23-04-2025 22:00,M04,72.32,3.99,7.46,115,0
23-04-2025 23:00,M01,60.65,3.74,5.59,106,0
24-04-2025 00:00,M05,70.47,3.96,7.74,108,0
24-04-2025 01:00,M02,70.2,5.18,7.23,99,0
24-04-2025 02:00,M03,69.74,4.14,8.25,149,0
24-04-2025 03:00,M04,69.42,3.36,8.11,82,0
24-04-2025 04:00,M04,69.77,3.43,8.08,118,0
24-04-2025 05:00,M02,71.91,4.48,8.63,124,0
24-04-2025 06:00,M05,69.92,5.04,6.54,147,0
24-04-2025 07:00,M04,76.67,4.23,8.49,110,0
24-04-2025 08:00,M02,77.88,4.55,7.47,117,0
24-04-2025 09:00,M01,67.71,4.49,8.24,85,0
24-04-2025 10:00,M05,85.17,5.14,9.15,87,0
24-04-2025 11:00,M03,67.16,2.44,6.53,107,0
24-04-2025 12:00,M04,62.06,4.53,7.66,94,0
24-04-2025 13:00,M02,78.05,4.79,7.86,87,1
24-04-2025 14:00,M01,68.46,2.93,7.38,133,0
24-04-2025 15:00,M03,77.57,3.29,9.08,85,0
24-04-2025 16:00,M02,55.77,3.32,7.14,108,0
24-04-2025 17:00,M02,86.14,3.42,7.33,113,0
24-04-2025 18:00,M03,80.38,3.61,7.15,86,0
24-04-2025 19:00,M01,63,4.19,9.31,119,0
24-04-2025 20:00,M01,63.17,4.69,7.41,92,0
24-04-2025 21:00,M05,88.38,4.87,8.55,141,0
24-04-2025 22:00,M04,69.1,3.33,10.37,144,0
24-04-2025 23:00,M03,68.33,3.32,7.91,120,0
25-04-2025 00:00,M03,56.87,5.05,9.33,121,0
25-04-2025 01:00,M03,72.19,4.52,10.01,145,0
25-04-2025 02:00,M01,73.18,4.07,9.23,90,0
25-04-2025 03:00,M04,80.72,4.38,7.98,129,0
25-04-2025 04:00,M05,63.81,3.98,8.77,114,0
25-04-2025 05:00,M02,62.84,4.42,6.46,99,0
25-04-2025 06:00,M02,78.61,3.73,7.06,107,0
25-04-2025 07:00,M03,83.05,4.22,7.27,116,0
25-04-2025 08:00,M04,62.43,2.79,10.69,82,1
25-04-2025 09:00,M01,83.65,3.45,7.02,138,0
25-04-2025 10:00,M04,75.3,3.46,7.01,106,0
25-04-2025 11:00,M04,83.73,3.7,6.75,111,0
25-04-2025 12:00,M01,74.44,3.26,8.67,127,0
25-04-2025 13:00,M03,54.82,3.57,8.17,125,0
25-04-2025 14:00,M04,73.78,2.79,9.3,126,0
25-04-2025 15:00,M02,83.48,4.44,8.81,119,0
25-04-2025 16:00,M01,67.85,3.93,6.34,82,1
25-04-2025 17:00,M05,71.9,2.64,7.03,108,0
25-04-2025 18:00,M03,73.59,3.33,9.64,137,0
25-04-2025 19:00,M01,51.8,4.27,7.76,129,0
25-04-2025 20:00,M05,88.37,3.57,9.43,89,0
25-04-2025 21:00,M05,67.79,3.44,7.82,140,0
25-04-2025 22:00,M04,79.05,3.94,6.84,140,0
25-04-2025 23:00,M04,74.31,4.27,7.64,102,0
26-04-2025 00:00,M04,85.06,2.85,6.84,85,0
26-04-2025 01:00,M01,78.25,4.44,7.32,139,0
26-04-2025 02:00,M01,73.12,3.36,8.24,106,0
26-04-2025 03:00,M03,67.85,3.99,8.61,134,0
26-04-2025 04:00,M04,81.38,3.97,6.09,110,0
26-04-2025 05:00,M05,60.01,3.58,7.98,109,0
26-04-2025 06:00,M02,80.17,3.18,7.3,146,0
26-04-2025 07:00,M03,66.21,3.77,7.22,92,0
26-04-2025 08:00,M01,85.02,5.3,8.16,138,0
26-04-2025 09:00,M03,76.29,2.91,7.34,133,0
26-04-2025 10:00,M03,80.15,5.35,9.66,100,0
26-04-2025 11:00,M03,75.66,3.79,9.43,122,0
26-04-2025 12:00,M03,60.98,4.03,9.42,90,0
26-04-2025 13:00,M02,68.11,3.13,7.41,146,0
26-04-2025 14:00,M04,80.38,3.38,6.85,117,0
26-04-2025 15:00,M05,76.33,3.6,8.1,103,1
26-04-2025 16:00,M03,84.45,3.16,7.82,130,0
26-04-2025 17:00,M03,78.23,3.83,7.27,140,0
26-04-2025 18:00,M03,67.27,3.67,6.59,125,0
26-04-2025 19:00,M04,68.63,5.48,7.95,122,0
26-04-2025 20:00,M01,75.82,3.07,7.52,106,0
26-04-2025 21:00,M01,56.49,4.08,8.83,109,0
26-04-2025 22:00,M02,88.39,4.2,8.8,142,0
26-04-2025 23:00,M01,78.53,3.14,9.32,89,0
27-04-2025 00:00,M03,84.82,4.55,6.49,82,0
27-04-2025 01:00,M03,62.36,3.68,8.48,139,0
27-04-2025 02:00,M03,84.96,2.01,7.13,106,0
27-04-2025 03:00,M02,92.85,4.53,6.54,124,0
27-04-2025 04:00,M03,64.43,3.11,7.49,141,0
27-04-2025 05:00,M01,81.17,3.16,9.28,103,0
27-04-2025 06:00,M04,75.01,4.55,7.55,125,0
27-04-2025 07:00,M04,62.64,3.72,9.88,123,0
27-04-2025 08:00,M05,78.94,4.73,8.66,142,0
27-04-2025 09:00,M01,81.67,4.97,7.53,83,0
27-04-2025 10:00,M03,70.19,3.48,9.39,95,0
27-04-2025 11:00,M04,84.33,4.63,8.53,130,0
27-04-2025 12:00,M01,61.67,3.4,6.88,127,0
27-04-2025 13:00,M04,63.04,5.79,10.23,144,0
27-04-2025 14:00,M03,76.09,3.45,8.31,148,0
27-04-2025 15:00,M04,75.2,4.82,8.02,124,1
27-04-2025 16:00,M05,69.27,4.68,6.97,82,0
27-04-2025 17:00,M05,81.48,4.25,9.42,96,0
27-04-2025 18:00,M04,79.25,3.46,8.62,116,1
27-04-2025 19:00,M01,81.87,3.88,8.76,84,0
27-04-2025 20:00,M01,74.01,2.28,7.39,126,0
27-04-2025 21:00,M01,79.82,4.18,9,123,0
27-04-2025 22:00,M04,71.43,4.28,9.09,112,0
27-04-2025 23:00,M01,91.43,4.11,7.2,100,0
28-04-2025 00:00,M03,68.5,1.62,6.3,146,0
28-04-2025 01:00,M05,91.84,2.99,8.7,147,0
28-04-2025 02:00,M03,75.28,3.4,6.11,111,0
28-04-2025 03:00,M01,64,4.23,8.18,103,0
28-04-2025 04:00,M03,85.94,4.23,7.46,114,0
28-04-2025 05:00,M01,76.01,3.86,9.46,97,0
28-04-2025 06:00,M04,81.81,4.51,7.53,146,0
28-04-2025 07:00,M03,84.79,3.18,9.33,133,0
28-04-2025 08:00,M04,77.7,4.49,7.38,105,0
28-04-2025 09:00,M04,70.26,4.38,9.2,139,0
28-04-2025 10:00,M02,82.81,4.3,10.47,144,0
28-04-2025 11:00,M01,75.01,3.85,6.72,130,0
28-04-2025 12:00,M05,80.49,5.46,8.35,139,0
28-04-2025 13:00,M01,57.77,4.39,11.3,138,0
28-04-2025 14:00,M05,78.58,3.23,8.08,96,0
28-04-2025 15:00,M01,69.89,4.2,8.07,100,0
28-04-2025 16:00,M04,88.23,4.6,8.95,146,0
28-04-2025 17:00,M03,79.98,3.53,8.05,107,0
28-04-2025 18:00,M03,76.92,4.87,5.95,123,0
28-04-2025 19:00,M02,78.89,4.31,9.36,149,0
28-04-2025 20:00,M05,67.01,2.13,5.6,141,0
28-04-2025 21:00,M05,87.99,4.24,7.5,121,0
28-04-2025 22:00,M05,90.93,3.68,9.45,101,0
28-04-2025 23:00,M04,78.14,4.43,7.57,117,0
29-04-2025 00:00,M05,87.72,4.76,7.17,93,0
29-04-2025 01:00,M03,70.45,4.16,9.06,105,1
29-04-2025 02:00,M04,68.62,5.33,6.98,119,0
29-04-2025 03:00,M01,75.33,3.86,6.53,133,0
29-04-2025 04:00,M05,78.48,4.5,8.33,92,0
29-04-2025 05:00,M05,71.85,4.64,7.78,98,0
29-04-2025 06:00,M01,79.3,3.92,6.51,121,0
29-04-2025 07:00,M05,77.45,4.62,8.76,120,0
29-04-2025 08:00,M01,67.01,3.52,8.56,129,0
29-04-2025 09:00,M04,79.15,3.66,7.57,82,0
29-04-2025 10:00,M03,81.91,2.95,7.65,110,0
29-04-2025 11:00,M01,76.37,4.19,8.56,94,0
29-04-2025 12:00,M02,84.22,4.26,9.43,133,0
29-04-2025 13:00,M01,65.26,4.94,7.66,132,0
29-04-2025 14:00,M05,78.74,4.63,8.79,124,0
29-04-2025 15:00,M04,65.64,3.77,8.68,117,0
29-04-2025 16:00,M04,66.09,3.06,9.06,129,0
29-04-2025 17:00,M01,69.95,4.35,8.05,103,0
29-04-2025 18:00,M03,67.46,4.89,6.91,96,1
29-04-2025 19:00,M02,70.62,4.6,7.45,97,0
29-04-2025 20:00,M04,73.29,4.87,8.41,121,0
29-04-2025 21:00,M05,81.7,3.83,10.18,96,0
29-04-2025 22:00,M05,72.43,3.63,7.42,95,0
29-04-2025 23:00,M03,62.31,3.41,8.97,131,0
30-04-2025 00:00,M04,84.12,3.96,7.61,115,0
30-04-2025 01:00,M01,68.3,3.94,8.13,118,0
30-04-2025 02:00,M05,74.53,4.17,9.82,104,0
30-04-2025 03:00,M03,78.57,3.9,8.92,121,0
30-04-2025 04:00,M04,76.6,3.89,6.51,100,0
30-04-2025 05:00,M04,83.75,3.38,7.31,147,0
30-04-2025 06:00,M04,78.83,4.75,9.51,138,0
30-04-2025 07:00,M04,68.11,4.06,8.17,109,0
30-04-2025 08:00,M04,92.43,3.86,6.62,136,0
30-04-2025 09:00,M05,76.55,3.4,7.02,112,1
30-04-2025 10:00,M03,73.82,2.93,8.84,132,0
30-04-2025 11:00,M04,82.71,5.05,9.19,95,0
30-04-2025 12:00,M02,77,4.44,8.02,128,0
30-04-2025 13:00,M02,78.19,2.7,10.97,84,0
30-04-2025 14:00,M03,94.94,4.61,8.99,139,0
30-04-2025 15:00,M01,72.8,4.74,7.71,134,0
30-04-2025 16:00,M01,72.46,4.1,7.02,114,0
30-04-2025 17:00,M01,75.93,5.28,6.83,148,0
30-04-2025 18:00,M02,83.57,4.17,8.4,121,0
30-04-2025 19:00,M01,62.95,2.87,7.41,148,0
30-04-2025 20:00,M05,59.28,4.29,10.01,103,0
30-04-2025 21:00,M04,70.3,4.2,9.76,134,0
30-04-2025 22:00,M02,61.93,3.52,8.76,93,0
30-04-2025 23:00,M03,71.6,4.46,6.59,134,0
01-05-2025 00:00,M03,79.02,2.67,7.19,94,0
01-05-2025 01:00,M04,67.87,4.79,9.51,84,0
01-05-2025 02:00,M02,63.59,3.3,7.32,83,1
01-05-2025 03:00,M01,75.55,3.21,9.35,109,0
01-05-2025 04:00,M01,81.9,3.91,8.57,132,0
01-05-2025 05:00,M05,61.44,4.35,8.06,109,0
01-05-2025 06:00,M05,81.56,4.13,7.16,140,0
01-05-2025 07:00,M01,81.54,3.41,7.89,147,0
01-05-2025 08:00,M03,82.63,3.6,8.23,134,0
01-05-2025 09:00,M03,84.75,3.09,9.24,121,0
01-05-2025 10:00,M05,92.62,3.82,6.94,108,0
01-05-2025 11:00,M04,72.15,4.86,7.68,114,0
01-05-2025 12:00,M01,75.88,4,8.05,124,0
01-05-2025 13:00,M05,71.67,4.69,8.8,108,0
01-05-2025 14:00,M05,75.02,5.16,6.91,149,0
01-05-2025 15:00,M01,87.26,3.53,6.42,82,0
01-05-2025 16:00,M01,64.24,3.85,8.81,136,0
01-05-2025 17:00,M03,68.11,5.74,6.18,145,0
01-05-2025 18:00,M04,86.02,5.16,9.54,101,0
01-05-2025 19:00,M04,83.16,2.66,7.81,106,0
01-05-2025 20:00,M01,72.09,4.31,6.14,101,0
01-05-2025 21:00,M02,81.84,4,7.42,128,0
01-05-2025 22:00,M05,77.73,4.66,8.45,103,0
01-05-2025 23:00,M05,87,3.4,7.36,106,0
02-05-2025 00:00,M01,75.6,3.33,8.02,115,0
02-05-2025 01:00,M02,83.21,3.46,8.89,96,0
02-05-2025 02:00,M03,96.14,3.54,7.76,135,0
02-05-2025 03:00,M01,79.78,4.65,6.88,89,0
02-05-2025 04:00,M01,75.39,3.06,7.64,133,0
02-05-2025 05:00,M05,80.78,3.5,9.7,117,0
02-05-2025 06:00,M01,72.08,2.57,10.02,83,0
02-05-2025 07:00,M01,94.1,4.81,5.58,129,0
02-05-2025 08:00,M01,76.44,5.02,9.31,140,0
02-05-2025 09:00,M05,72.82,3.74,8.3,100,1
02-05-2025 10:00,M03,68.31,3.76,9.11,115,0
02-05-2025 11:00,M03,83.78,4.36,7.34,125,0
02-05-2025 12:00,M01,81.94,5.18,5.88,123,0
02-05-2025 13:00,M05,71.02,4.33,8.7,143,0
02-05-2025 14:00,M03,79.61,3.44,6.87,97,0
02-05-2025 15:00,M03,62.93,2.7,6.33,92,0
02-05-2025 16:00,M03,76.48,3.11,6.42,92,0
02-05-2025 17:00,M05,78.62,4.06,8.72,104,0
02-05-2025 18:00,M05,88.66,3.48,8.17,84,0
02-05-2025 19:00,M01,68.83,4.16,8.94,118,0
02-05-2025 20:00,M04,64.77,3.56,8.8,108,0
02-05-2025 21:00,M03,67.84,3.15,7.49,136,0
02-05-2025 22:00,M04,64.31,3.06,7.92,125,0
02-05-2025 23:00,M05,85.69,5.25,7.39,112,0
03-05-2025 00:00,M05,87.39,4.71,7.75,89,0
03-05-2025 01:00,M05,77.56,5.38,6.84,137,0
03-05-2025 02:00,M04,84.77,4.43,8.47,104,0
03-05-2025 03:00,M05,76.07,3.66,9.29,118,0
03-05-2025 04:00,M01,74.24,5.06,7.02,95,0
03-05-2025 05:00,M05,72.34,3.97,9.54,139,0
03-05-2025 06:00,M02,72.52,4.18,8.14,107,0
03-05-2025 07:00,M04,62.62,3.97,8.29,123,0
03-05-2025 08:00,M02,77.11,1.64,5.96,137,0
03-05-2025 09:00,M05,74.68,5.28,5.83,111,0
03-05-2025 10:00,M01,80.96,4.39,8.17,142,0
03-05-2025 11:00,M03,75.75,4.26,8.95,124,1
03-05-2025 12:00,M05,73.7,3.95,7.19,132,0
03-05-2025 13:00,M01,68.03,4.13,10,140,0
03-05-2025 14:00,M04,75.58,3.52,8.88,129,0
03-05-2025 15:00,M02,80.91,4.49,6.91,106,0
03-05-2025 16:00,M02,65.85,2.95,8.04,105,0
03-05-2025 17:00,M02,75.7,4.15,10.97,82,0
03-05-2025 18:00,M04,76.86,4.45,6.51,118,0
03-05-2025 19:00,M01,69.26,3.84,8.63,144,0
03-05-2025 20:00,M04,70.3,4.3,7.61,114,0
03-05-2025 21:00,M02,76.84,3.21,8.85,132,0
03-05-2025 22:00,M05,65.93,3.23,9.52,125,0
03-05-2025 23:00,M03,77.8,4.19,7.54,147,0
04-05-2025 00:00,M04,67.84,4.54,9.34,101,0
04-05-2025 01:00,M04,83.5,2.5,10.67,139,0
04-05-2025 02:00,M01,93.7,4.42,8.08,85,0
04-05-2025 03:00,M01,68.11,3.57,8.94,131,0
04-05-2025 04:00,M04,79.27,3.85,7.29,108,0
04-05-2025 05:00,M02,69.19,2.93,8.02,122,0
04-05-2025 06:00,M03,83.33,3.32,7.79,113,0
04-05-2025 07:00,M01,64.88,4.77,8.96,110,0
04-05-2025 08:00,M02,78.84,4.03,9.45,125,0
04-05-2025 09:00,M05,68.02,3.69,7.87,83,0
04-05-2025 10:00,M01,73.34,3.91,9.84,81,0
04-05-2025 11:00,M02,66.75,4.39,9.84,84,0
04-05-2025 12:00,M02,81.58,4.35,9.02,125,0
04-05-2025 13:00,M03,68.3,3.94,7.38,98,0
04-05-2025 14:00,M03,79.42,4.87,7.27,117,0
04-05-2025 15:00,M05,72.25,4.78,7.03,138,0
04-05-2025 16:00,M02,74.08,4.33,9.14,99,0
04-05-2025 17:00,M02,76.18,4.04,6.55,147,0
04-05-2025 18:00,M03,68.91,4.53,8.81,132,0
04-05-2025 19:00,M01,76.68,4.25,6.7,134,0
04-05-2025 20:00,M01,87.24,4.85,8.99,118,0
04-05-2025 21:00,M04,68.78,4.72,8.02,115,0
04-05-2025 22:00,M03,84.37,3.19,9.6,137,0
04-05-2025 23:00,M04,86.98,3.13,9.37,94,1
